doc_id,source,source_document_id,title,pages,summary,keywords,detail_url,pdf_url
rtve_1818,rtve_buscador,1818,Vista oral 2/81 del Consejo Supremo de Justicia Militar (4 de mayo de 1982).,5,"Resumen global:

El documento recoge las sesiones orales celebradas en 1982 ante el Consejo Supremo de Justicia Militar, centradas en la defensa del coronel Manchado y el teniente coronel Tejero, acusados en relación con el intento de golpe de Estado del 23-F.

La defensa del coronel Manchado se bas...",6959/04-05-82 DTOR. Vista oral 2/81,https://23fbuscador.rtve.es/document/ocr/1818?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/57_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_4_de_mayo_de_1982.pdf
rtve_1817,rtve_buscador,1817,Vista oral 2/81 del Consejo Supremo de Justicia Militar (5 de mayo de 1982).,6,"Resumen global:

El conjunto de páginas recoge las defensas presentadas durante la vista oral 2/81 del Consejo Supremo de Justicia Militar, celebrada en mayo de 1982, en el juicio relacionado con los hechos del 23F. Los defensores de los oficiales implicados, principalmente los Tenientes Coroneles T...",DTOR SG/7046/05-05-82 VISTA ORAL 2/81,https://23fbuscador.rtve.es/document/ocr/1817?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/56_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_5_de_mayo_de_1982.pdf
rtve_1816,rtve_buscador,1816,Vista oral 2/81 del Consejo Supremo de Justicia Militar (6 de mayo de 1982).,6,"Resumen global:

El documento detalla el desarrollo de la sesión del 6 de mayo de 1982 del Consejo Supremo de Justicia Militar, centrada en la defensa de varios oficiales militares acusados en un proceso relacionado con hechos ocurridos en febrero de ese año. Los abogados defensores, encabezados por...",DTOR C/SG/7.129/06-05-82 VISTA ORAL 2/81,https://23fbuscador.rtve.es/document/ocr/1816?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/55_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_6_de_mayo_de_1982.pdf
rtve_1815,rtve_buscador,1815,Vista oral 2/81 del Consejo Supremo de Justicia Militar (10 de mayo de 1982).,6,"El documento detalla la sesión del 10 de mayo de 1982 del Consejo Supremo de Justicia Militar, en el caso 2/81, donde se juzga principalmente a varios capitanes de la Guardia Civil, entre ellos Lázaro Corthay, Bobis y Cid Fortea. La Fiscalía solicita penas de cinco años de prisión y separación del s...",C/SG/7.313/10-05-82 DTOR VISTA ORAL 2/81,https://23fbuscador.rtve.es/document/ocr/1815?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/54_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_10_de_mayo_de_1982.pdf
rtve_1814,rtve_buscador,1814,Vista oral 2/81 del Consejo Supremo de Justicia Militar (12 de mayo de 1982).,5,"Resumen global del documento sobre la vista oral 2/81 del Consejo Supremo de Justicia Militar (12-05-82):

El texto recopila las intervenciones y alegatos de la defensa y la fiscalía en un proceso judicial militar con profundas connotaciones políticas, vinculado a un alzamiento ocurrido en España. L...",DTOR 7497/12-05-82 NOTA INFORMATIVA,https://23fbuscador.rtve.es/document/ocr/1814?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/53_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_12_de_mayo_de_1982.pdf
rtve_1813,rtve_buscador,1813,Vista oral 2/81 del Consejo Supremo de Justicia Militar (17 de mayo de 1982).,4,"El documento resume la sesión del 17 de mayo de 1982 correspondiente a la Vista Oral 2/81 del Consejo Supremo de Justicia Militar, en la cual se juzgó a varios tenientes de la Guardia Civil implicados en la ocupación del Congreso. Las defensas presentadas fueron en su mayoría fundamentadas en la exi...",Vista Oral 2/81 Consejo Supremo de Justicia Militar 17.05.82,https://23fbuscador.rtve.es/document/ocr/1813?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/52_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_17_de_mayo_de_1982.pdf
rtve_1812,rtve_buscador,1812,Vista oral 2/81 del Consejo Supremo de Justicia Militar (18 de mayo de 1982).,2,"La vista oral 2/81 del Consejo Supremo de Justicia Militar, realizada el 18 de mayo de 1982, se centró en la defensa de los tenientes de la Guardia Civil Vecinos Núñez y Boza Carranco, acusados por su participación en la ocupación del Congreso durante el 23-F, enfrentando penas de prisión militar y ...",SG/7906/18-05-82 VISTA ORAL 2/81 CONSEJO SUPREMO DE JUSTICIA MILITAR,https://23fbuscador.rtve.es/document/ocr/1812?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/51_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_18_de_mayo_de_1982.pdf
rtve_1811,rtve_buscador,1811,Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de mayo de 1982).,10,"El documento presenta un análisis detallado y crítico del proceso judicial seguido tras el intento de golpe de Estado del 23-F en España, basado en las intervenciones, testimonios y alegatos de los militares procesados, así como en denuncias de parcialidad y manipulación en el juicio.

Las primeras ...",C/SG/8241/24-05-82 DTOR. VISTA ORAL 2/81,https://23fbuscador.rtve.es/document/ocr/1811?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/50_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_24_de_mayo_de_1982.pdf
rtve_1810,rtve_buscador,1810,Relato de los sucesos de los días 23 y 24 de febrero.,34,"Resumen global:

El documento describe detalladamente los acontecimientos, decisiones y consecuencias derivadas del intento de golpe de Estado en España del 23 de febrero de 1981 (23-F), desde la reacción en el Palacio de la Zarzuela hasta el desarrollo judicial posterior.

En las primeras páginas (...","23 de Febrero de 1,981 24 de Febrero Asalto al Congreso de los Diputados",https://23fbuscador.rtve.es/document/ocr/1810?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/49_2026_relato_de_los_sucesos_de_los_dias_23_y_24_de_febrero.pdf
rtve_1809,rtve_buscador,1809,"""Estado de opinión sobre las sentencias (sección de contrainformación del EME",2,"El informe CAPGEN-3 del 07-06-1982 analiza las reacciones ante sentencias contra altos oficiales militares en la región. Se expresa pesar por penas severas, como los 30 años dictados al Teniente General Milans, y sorpresa por sentencias más leves, además de tristeza por la separación del Coronel Iba...",CAPGEN-3 SECCION DE CONTRAINFORMACION DEL EME NUMERO:424/5.530,https://23fbuscador.rtve.es/document/ocr/1809?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/48_1982_estado_de_opinion_sobre_las_sentencias_seccion_de_contrainformacion_del_eme_secc.pdf
rtve_1808,rtve_buscador,1808,Reacciones ante la sentencia 23-F. Declaraciones del gobierno (4 de junio de 1982).,2,"El documento analiza la situación política tras la sentencia del 23-F, destacando un ambiente general de tranquilidad y prudencia, aunque con descontento hacia la decisión del gobierno de recurrirla. Se señalan intenciones de modificar el Código de Justicia Militar para reducir penas y trasladar cas...",04 JUN. 1982 S2 CESID,https://23fbuscador.rtve.es/document/ocr/1808?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/47_1982_reacciones_ante_la_sentencia_23_f_declaraciones_del_gobierno_4_de_junio_de_1982.pdf
rtve_1807,rtve_buscador,1807,El papel de la JUJEM en la crisis político-militar.,2,"El documento analiza la crisis político-militar generada tras la publicación de la Sentencia 2/81, que puso en tensión el papel de la Junta de Jefes de Estado Mayor (JUJEM). Inicialmente neutral, la JUJEM debe definir su función en las Fuerzas Armadas conforme al artículo 89, eligiendo entre actuar ...",JUJEM Mando Militar Sentencia,https://23fbuscador.rtve.es/document/ocr/1807?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/46_2026_el_papel_de_la_jujem_en_la_crisis_politico_militar.pdf
rtve_1806,rtve_buscador,1806,Comentarios sobre la sentencia del 23-F. Cuartel general de la Junta de Jefes de Estado Mayor (6 de junio de 1982).,1,"La Orden General Extraordinaria 2/82, emitida por el Cuartel General de la JUJEM el 8 de junio de 1982, responde a críticas tras la sentencia sobre los hechos del 23 de febrero de 1981. En ella, las Fuerzas Armadas proclaman su lealtad a la Constitución y respeto a la independencia judicial, reconoc...",2/5G ZCZC NR 971 R-981915Z JUN 82,https://23fbuscador.rtve.es/document/ocr/1806?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/45_1982_comentarios_sobre_la_sentencia_del_23_f_cuartel_general_de_la_junta_de_jefes_de_.pdf
rtve_1805,rtve_buscador,1805,Incidente entre la defensa del Teniente General Milans del Bosch y la prensa (28 de abril de 1982).,1,"La nota informativa del 28 de abril de 1982 describe un incidente durante la intervención del defensor del General Milans del Bosch, cuando el Teniente General Cabeza Calahorra hizo comentarios considerados insultantes por la prensa. Pilar Urbano, periodista de ABC, intentó provocar a otros colegas ...",28-IV-82 General Milans del Bosch TTe. Gral. Cabeza Calahorra,https://23fbuscador.rtve.es/document/ocr/1805?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/44_1982_incidente_entre_la_defensa_del_teniente_general_milans_del_bosch_y_la_prensa_28_.pdf
rtve_1804,rtve_buscador,1804,Nota al PREJUJEM (Presidente de la Junta de Jefes de Estado Mayor). Algunos datos para una crónica de un golpe anunciado (Jesús M. Paricio).,12,"El documento presenta un análisis detallado del clima político y militar en España durante y tras los acontecimientos del 23 de Febrero de 1981, enfocándose en la crisis interna de las Fuerzas Armadas, la manipulación propagandística, y la percepción social y política del momento.

Inicialmente, se ...",Mandos del Ejército Ejército vista de la causa 2/81,https://23fbuscador.rtve.es/document/ocr/1804?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/43_2026_nota_al_prejujem_presidente_de_la_junta_de_jefes_de_estado_mayor_algunos_datos_p.pdf
rtve_1803,rtve_buscador,1803,Reunión sobre acontecimientos recientes (8 de marzo de 1982).,2,"El documento aborda dos asuntos principales: primero, la existencia de una lista de oficiales involucrados políticamente en los cuarteles, cuya falta de acción por parte del Mando podría generar conflictos semejantes a los ocurridos con la JUJEM; y segundo, un incidente de quema de una bandera españ...",ARAP/08.03.82 Lista de oficiales con implicación política Mando,https://23fbuscador.rtve.es/document/ocr/1803?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/42_1982_reunion_sobre_acontecimientos_recientes_8_de_marzo_de_1982.pdf
rtve_1802,rtve_buscador,1802,Sobre la anunciada libertad provisional de algunos procesados en la causa 2/81 (19 de abril de 1982).,3,"La nota informativa analiza la concesión de la libertad provisional al Capitán Francisco Ignacio Román en la causa 2/81, destacando la sorpresa generada por su otorgamiento antes de la sentencia definitiva, a pesar de que la duración de la prisión preventiva y la pena solicitada técnicamente justifi...",ARAP./19-04-82 C.S.J.M. Capitán de la Guardia Civil,https://23fbuscador.rtve.es/document/ocr/1802?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/41_1982_sobre_la_anunciada_libertad_provisional_de_algunos_procesados_en_la_causa_281_19.pdf
rtve_1801,rtve_buscador,1801,Ambiente en los cuarteles (25 de febrero de 1982).,2,"El documento, fechado el 25 de febrero de 1982, es una carta dirigida a Emilio que expresa preocupación por la tensión en los cuarteles y propone medidas para contenerla. Se recomienda evitar reuniones masivas, promover la comunicación a través de la línea de mando mediante encuentros escalonados de...",Madrid 25 de Febrero de 1982 Emilio,https://23fbuscador.rtve.es/document/ocr/1801?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/40_1982_ambiente_en_los_cuarteles_25_de_febrero_de_1982.pdf
rtve_1800,rtve_buscador,1800,Comisiones militares en la vista de la causa 2/81 del Consejo Supremo de Justicia Militar.,1,"La nota informativa describe incidentes ocurridos durante la vista de la causa 2/81 del C.S.J.M., donde miembros de comisiones militares protagonizaron aplausos, abucheos e increpaciones hacia periodistas. Se recomienda que los representantes militares asuman la responsabilidad por el comportamiento...",N/ RFa:C/DI3/ Comisiones militares vista causa 2/81,https://23fbuscador.rtve.es/document/ocr/1800?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/39_2026_comisiones_militares_en_la_vista_de_la_causa_281_del_consejo_supremo_de_justicia.pdf
rtve_1799,rtve_buscador,1799,Comisiones militares (10 de marzo de 1982).,1,"La nota informativa señala preocupación por la composición estática de las comisiones militares, cuya cercanía constante con los acusados genera lazos de simpatía que comprometen la objetividad. Se enfatiza la necesidad de modificar su integración, promoviendo una mayor participación de Jefes y Ofic...",ARAP/ 10.03.82 notas informativas miembros,https://23fbuscador.rtve.es/document/ocr/1799?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/38_1982_comisiones_militares_10_de_marzo_de_1982.pdf
rtve_1798,rtve_buscador,1798,Carta de José Cortina Prieto para Emilio Manglano (3 de octubre de 1981).,3,"Resumen global del documento:

El conjunto de páginas presenta comunicaciones dirigidas al Coronel Emilio Manglano del CESID, principalmente firmadas por José Cortina Prieto. En ellas, se intercambian asuntos relacionados con procedimientos internos, la concreción y revisión de preguntas a testigos,...",Ihns Sr. Don. Emilio Manglaro JOSE CORTINA PRIETO,https://23fbuscador.rtve.es/document/ocr/1798?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/37_1981_carta_de_jose_cortina_prieto_para_emilio_manglano_3_de_octubre_de_1981.pdf
rtve_1797,rtve_buscador,1797,Investigación y declaraciones personal AOME por JDDI (9 de abril de 1981).,40,"El informe interno del CESID sobre los hechos del 23-F presenta un análisis detallado y cronológico del intento de golpe de Estado ocurrido en España el 23 de febrero de 1981, con especial atención a la posible implicación de miembros de la Asociación de Oficiales del Ejército (AOME) y otras unidade...",INFORME INTERNO CESID HECHOS,https://23fbuscador.rtve.es/document/ocr/1797?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/36_1981_investigacion_y_declaraciones_personal_aome_por_jddi_9_de_abril_de_1981.pdf
rtve_1796,rtve_buscador,1796,Informe sobre la participación de miembros de la AOME (CESID) en los hechos del 23 de febrero de 1981.,8,"El informe analiza la implicación de seis miembros de la AOME (CESID) en los hechos del 23 de febrero de 1981, destacando a los capitanes García Almenta y Gómez Iglesias, el sargento Sales y el cabo Monge Segura como poseedores de información previa y con roles activos en la planificación y apoyo op...",AOME CESID 23 de Febrero de 1.981,https://23fbuscador.rtve.es/document/ocr/1796?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/35_1981_informe_sobre_la_participacion_de_miembros_de_la_aome_cesid_en_los_hechos_del_23.pdf
rtve_1795,rtve_buscador,1795,Actitud del CESID ante la situación provocada por los incidentes en el Congreso.,13,"El documento describe detalladamente la actuación del CESID durante una crisis militar y el asalto al Congreso. Ante la ruptura con su mando natural, el CESID asumió funciones informativas y operativas clave, estableciendo un Centro de Operaciones y activando la Alerta VERDE para coordinar actividad...",CESID Centro PREJUJEM (J-2),https://23fbuscador.rtve.es/document/ocr/1795?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/34_2026_actitud_del_cesid_ante_la_situacion_provocada_por_los_incidentes_en_el_congreso.pdf
rtve_1794,rtve_buscador,1794,Resumen de la actuación del Departamento de Defensa Interna.,2,"El resumen global de la actuación de ""DDI"" durante el asalto al Congreso describe una respuesta inmediata y coordinada ante un episodio de crisis. Inicialmente se ordenó el acuartelamiento y se estableció un centro de operaciones para controlar movimientos y recopilar información. Se mantuvo comunic...",DDI 23 1700,https://23fbuscador.rtve.es/document/ocr/1794?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/33_2026_resumen_de_la_actuacion_del_departamento_de_defensa_interna.pdf
rtve_1793,rtve_buscador,1793,Relación CESID (Dirección) - PREJUJEM (J2).,2,"El documento relata la gestión de una crisis militar en el Congreso, evidenciando una coordinación estrecha entre CESID y PREJUJEM para controlar la situación. Se resalta la importancia de que la Autoridad Militar asuma el mando y emita comunicados oficiales, mientras se utiliza acción psicológica p...",RELACION CESID PREJUJEM (J-2) Junta de Jefes de Estado Mayor,https://23fbuscador.rtve.es/document/ocr/1793?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/32_2026_relacion_cesid_direccion_prejujem_j2.pdf
rtve_1792,rtve_buscador,1792,Relación CESID (Dirección) - General Jefe del Estado Mayor (Capitanía).,1,"La página 1 aborda la coordinación entre la Dirección del CESID y el General Jefe del Estado Mayor de Capitanía, recomendando que la máxima Autoridad Militar emita un comunicado público para transmitir control y calma. Además, trata temas sobre la identidad oficial de las fuerzas de Caballería, los ...",RELACION CESID (DIRECCION) GENERAL JEFE E.M. CAPITANIA,https://23fbuscador.rtve.es/document/ocr/1792?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/31_2026_relacion_cesid_direccion_general_jefe_del_estado_mayor_capitania.pdf
rtve_1791,rtve_buscador,1791,"""Guión que sirvió de base para la reunión de S.M. el Rey con el Presidente del Gobierno",7,"El documento enviado por Sabino Fernández Campo desde el Palacio de la Zarzuela, dirigido a Emilio Alonso Manglano, remite un guion referente a una reunión clave entre autoridades militares y civiles, bajo indicación del Rey. Se subraya la importancia de mantener la comunicación y unidad entre las F...",PERSONAL Y RESERVADA CASA DE S. M. EL REY EL SECRETARIO GENERAL,https://23fbuscador.rtve.es/document/ocr/1791?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/30_1981_guion_que_sirvio_de_base_para_la_reunion_de_sm_el_rey_con_el_presidente_del_gobi.pdf
rtve_1790,rtve_buscador,1790,"""Notas de 1983 sobre """"Libertad de condenados por el 23-F""""",17,"El documento aborda principalmente dos grandes áreas temáticas: la situación judicial y social relacionada con el intento de golpe de Estado del 23-F en España, y la evolución y actividad de grupos ultraderechistas en el contexto político y de seguridad de principios de los años 1980.

Respecto al 2...",Madrid 20 de Agosto de 1983 Núm. 4642,https://23fbuscador.rtve.es/document/ocr/1790?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/29_1983_notas_de_1983_sobre_libertad_de_condenados_por_el_23_f_sobre_peticion_de_indulto.pdf
rtve_1789,rtve_buscador,1789,"""Nota """"Posible golpe de estado"""" (sin firma).""",4,"El documento presenta un análisis detallado sobre personas vinculadas a un posible golpe de estado ocurrido el 23 de febrero. El eje central recae en un implicado destacado, militante del Partido Nacional Independiente, un grupo monárquico minoritario de derecha, con conexiones familiares en el ámbi...",30-4-81 POSIBLE GOLPE DE ESTADO nota informativa,https://23fbuscador.rtve.es/document/ocr/1789?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/28_2026_nota_posible_golpe_de_estado_sin_firma.pdf
rtve_1788,rtve_buscador,1788,"""Nota """"Involucionismo político provocado por posible golpe militar"""" (sin firma).""",3,"La nota informativa de la Brigada de Información de Valladolid advierte sobre la presencia de varias corrientes pro-golpistas en el ámbito militar nacional, con impacto en Valladolid. Se identifican tres corrientes principales: la violenta y abierta ""Inestrillos"", el sector intelectual clandestino ""...",Brigada de Informacion de Valladolid Involucionismo politico Golpe Militar,https://23fbuscador.rtve.es/document/ocr/1788?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/27_2026_nota_involucionismo_politico_provocado_por_posible_golpe_militar_sin_firma.pdf
rtve_1787,rtve_buscador,1787,"""Nota """"Campaña contra S.M."""" (sin firma).""",10,"Resumen global del documento sobre el golpe de Estado del 23-F en España:

El documento analiza detalladamente el intento de golpe de Estado ocurrido en España el 23 de febrero de 1981, centrándose en la compleja participación y estrategia de S.M. el Rey Juan Carlos I, así como de varios militares i...",S.M. el Rey 23-F 23 de Febrero de 1981,https://23fbuscador.rtve.es/document/ocr/1787?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/26_2026_nota_campana_contra_sm_sin_firma.pdf
rtve_1786,rtve_buscador,1786,"""Juicio del 23-F: acotaciones al desarrollo del juicio",36,"Resumen global del documento:

El documento ofrece un análisis completo y detallado del juicio militar conocido como “23-F”, que juzgó a los implicados en el intento de golpe de Estado en España en 1981, así como sus consecuencias legales, sociales y políticas.

Las primeras páginas (1-13) examinan ...",25.02.82 JUICIO 23.F sesiones del juicio,https://23fbuscador.rtve.es/document/ocr/1786?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/25_2026_juicio_del_23_f_acotaciones_al_desarrollo_del_juicio_notas_procesales_sobre_el_c.pdf
rtve_1785,rtve_buscador,1785,Índices de subversión en las FAS. Marca: SECRETO (diciembre de 1981).,8,"El documento analiza la situación y desafíos internos en las Fuerzas Armadas (FAS) en un contexto de tensiones políticas y sociales posteriores al 23-F. Se identifican fases de subversión dentro de las FAS, desde actividades iniciales de propaganda y desobediencia pasiva hasta manifestaciones activa...",SECRETO INDICES DE SUBVERSION EN LAS FAS FASE INICIAL,https://23fbuscador.rtve.es/document/ocr/1785?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/24_1981_indices_de_subversion_en_las_fas_marca_secreto_diciembre_de_1981.pdf
rtve_1784,rtve_buscador,1784,Policía Nacional. Informe de situación. Marca: reservado-confidencial (12 de noviembre de 1981).,19,"El conjunto del documento presenta una detallada radiografía de la situación política y militar en España durante finales de 1981, tras el fallido golpe de Estado del 23-F, con énfasis en las tensiones internas, las luchas de poder y los desafíos a la democracia.

Se destaca, en primer lugar, la per...",12-11-81 P.N. RESERVADO-CONFIDENCIAL,https://23fbuscador.rtve.es/document/ocr/1784?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/23_1981_policia_nacional_informe_de_situacion_marca_reservado_confidencial_12_de_noviemb.pdf
rtve_1783,rtve_buscador,1783,Nota de la Brigada de Información Interior: Apoyo económico a los implicados en el 23-F (10 de mayo de 1983).,2,"El documento interno de la Brigada de Información Interior, fechado el 10 de mayo de 1983 en Madrid, aborda el apoyo económico a las personas involucradas en el intento de golpe de Estado del 23-F. En él se establece la creación de un fondo común mensual, financiado por empresarios, amigos, simpatiz...",BRIGADA DE INFORMACION INTERIOR APOYO ECONOMICO IMPLICADOS,https://23fbuscador.rtve.es/document/ocr/1783?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/22_1983_nota_de_la_brigada_de_informacion_interior_apoyo_economico_a_los_implicados_en_e.pdf
rtve_1782,rtve_buscador,1782,Nota: Campaña de formación del PSOE sobre involución (13 de mayo de 1981).,1,"La página 1 describe una campaña formativa del PSOE iniciada tras el 23-F, con el objetivo de prevenir retrocesos políticos y defender la Constitución y las libertades. Esta campaña se desarrolla en dos ámbitos: uno interno, orientado a involucrar a los militantes en el debate político y reforzar el...",Registro ENTRADA 39-497 14 MAIO 1981 N.° 4622,https://23fbuscador.rtve.es/document/ocr/1782?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/21_1981_nota_campana_de_formacion_del_psoe_sobre_involucion_13_de_mayo_de_1981.pdf
rtve_1781,rtve_buscador,1781,Nota: Partido Comunista de España PCE. Intento de la extrema derecha de implicar a la monarquía en el 23-F (11 de mayo de 1981).,1,La página 1 expone las inquietudes internas del Partido Comunista de España (PCE) tras los sucesos en Madrid y la psicosis generada por el 23-F. Los teóricos del partido alertan en una nota confidencial al Secretario General sobre el riesgo de que la extrema derecha controle el mercado negro del rum...,P.C.E. Madrid Partido,https://23fbuscador.rtve.es/document/ocr/1781?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/20_1981_nota_partido_comunista_de_espana_pce_intento_de_la_extrema_derecha_de_implicar_a.pdf
rtve_1780,rtve_buscador,1780,Nota: Bloqueada una cuenta de la asociación de mujeres de militares y policías. Esta asociación ha recibido cuantiosos donativos para las familias de los implicados en el 23-F (27 de marzo de 1981).,1,"La Asociación de Mujeres de Militares y Policías recibió donativos importantes después del intento de golpe de Estado del 23-F, destinados a apoyar a las familias de guardias civiles implicados y a los herederos de víctimas de asesinatos. Estos fondos se encontraban en una cuenta del Banco Central a...",39-497 CG Registro ENTRADA,https://23fbuscador.rtve.es/document/ocr/1780?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/19_1981_nota_bloqueada_una_cuenta_de_la_asociacion_de_mujeres_de_militares_y_policias_es.pdf
rtve_1779,rtve_buscador,1779,"""Nota de la Brigada de Información Interior: El 23-F basado en la Operación Ariete. Libro sobre el 23-F revelará que se valoró la entrada del GEO en el Congreso",2,"El documento fechado el 18 de marzo de 1981 en Madrid, asociado a la Brigada Interior y titulado ""El 23-F, basado en la 'Operación Ariete'"", detalla la estructura organizativa y planificación interna relacionada con el intento de golpe de Estado del 23 de febrero de 1981. A partir de un libro prepar...",BRIGADA INTERIOR 23-F OPERACION ARIETE,https://23fbuscador.rtve.es/document/ocr/1779?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/18_1981_nota_de_la_brigada_de_informacion_interior_el_23_f_basado_en_la_operacion_ariete.pdf
rtve_1778,rtve_buscador,1778,Nota de la Brigada de Información Interior: Ayudas a los implicados en el 23-F. Desde altas instancias castrenses campaña de ayuda económica para los implicados en el 23-F (18 de marzo de 1981).,2,"El documento aborda una posible campaña promovida desde altos mandos militares para otorgar ayuda económica a las familias de los implicados en el asalto al Congreso el 23-F, lo que genera malestar dentro de las Fuerzas Armadas debido a la postura firme de un sector del Ejército que rechaza cualquie...",AFUDAS 23-F asalto al Congreso de los Diputados,https://23fbuscador.rtve.es/document/ocr/1778?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/17_1981_nota_de_la_brigada_de_informacion_interior_ayudas_a_los_implicados_en_el_23_f_de.pdf
rtve_1777,rtve_buscador,1777,Nota: Fuerza Nueva. El divorcio del Rey con el Ejército (12 de marzo de 1981).,2,"El documento aborda dos temas principales: primero, la posible querella criminal que [redacted] podría presentar contra la revista ""Sábado Gráfico"" por atribuirle participación en una supuesta Junta Civico-Militar vinculada a un golpe militar fallido, lo cual él niega, señalando además la persistenc...","FUERZA NUEVA querella criminal revista ""Sábado Gráfico""",https://23fbuscador.rtve.es/document/ocr/1777?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/16_1981_nota_fuerza_nueva_el_divorcio_del_rey_con_el_ejercito_12_de_marzo_de_1981.pdf
rtve_1776,rtve_buscador,1776,D.31._AGA-83-09301_exp._5,6,"El conjunto de documentos refleja la respuesta unánime y activa del Parlamento británico y del Partido Laborista tras el intento de golpe de Estado en España el 23 de febrero de 1981. Se destaca una moción titulada ""Spanish - Democracy"", inicialmente suscrita por 200 diputados de diversas tendencias...",40'323.2 (46) - 17/31 Londres 25 de marzo de 1981,https://23fbuscador.rtve.es/document/ocr/1776?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/168_2026_d31_aga_83_09301_exp_5.pdf
rtve_1775,rtve_buscador,1775,D.30._AGA-83-09301_exp._5,2,"Ambas páginas contienen cartas fechadas el 25 de febrero de 1981 desde Viena, dirigidas al Rey Juan Carlos I de España. En ellas, se expresa una profunda admiración por su liderazgo y actitud durante eventos recientes, resaltando su papel como figura histórica clave para las democracias europeas. As...",Protocolo Traduktn ENTRADA 3 Mar. 1981 N. 4139 40'323.2(46)-14/31,https://23fbuscador.rtve.es/document/ocr/1775?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/167_2026_d30_aga_83_09301_exp_5.pdf
